Variable,Importance,StDev,method,area,week,resp,model
tpi500,0.13278661906438885,0.2502689686647116,perm_rmse,HYY,23,moist_mean,lm
wet_effect,2.0765680827313595,0.7104165798196465,perm_rmse,HYY,23,moist_mean,lm
soil_type,4.112210044566168,0.9607566962486221,perm_rmse,HYY,23,moist_mean,lm
soil_type,0.2914956079641021,0.06437358251620415,perm_r2,HYY,23,moist_mean,gam
pisr_summer_10m,0.016356424649480707,0.022860284378576803,perm_r2,HYY,23,moist_mean,gam
twi_luke,0.0609033182624002,0.044857529283119715,perm_r2,HYY,23,moist_mean,gam
dtw_0_5ha,0.0032602371459353628,0.00884473789582818,perm_r2,HYY,23,moist_mean,gam
tpi20,0.003884497836722495,0.009639874479767926,perm_r2,HYY,23,moist_mean,gam
tpi500,0.011265107637286586,0.016635596514035095,perm_r2,HYY,23,moist_mean,gam
wet_effect,0.16451688178283275,0.06442117391655452,perm_r2,HYY,23,moist_mean,gam
soil_type,3.3316456673204398,0.8836372242855882,perm_rmse,HYY,23,moist_mean,gam
pisr_summer_10m,0.3115707056472033,0.20840723518182372,perm_rmse,HYY,23,moist_mean,gam
twi_luke,0.8905955289228219,0.21198839839968378,perm_rmse,HYY,23,moist_mean,gam
dtw_0_5ha,0.018751031483369474,0.10054421598994352,perm_rmse,HYY,23,moist_mean,gam
tpi20,0.03232772199163847,0.06858569455313411,perm_rmse,HYY,23,moist_mean,gam
tpi500,0.11684488106531035,0.14449489658870399,perm_rmse,HYY,23,moist_mean,gam
wet_effect,2.209294962029925,0.4345970822607068,perm_rmse,HYY,23,moist_mean,gam
pisr_summer_10m,0.02106522095217141,0.025506876586321586,perm_r2,HYY,24,moist_mean,lm
twi_luke,0.02372341422078871,0.021023503529576094,perm_r2,HYY,24,moist_mean,lm
dtw_0_5ha,0.03581469031626275,0.04631968101432389,perm_r2,HYY,24,moist_mean,lm
tpi20,0.0050314389122352145,0.016568928426004444,perm_r2,HYY,24,moist_mean,lm
tpi500,0.0204072189597966,0.01800842555930356,perm_r2,HYY,24,moist_mean,lm
wet_effect,0.23639455592132375,0.03719240185687852,perm_r2,HYY,24,moist_mean,lm
soil_type,0.3703584332018839,0.09843299499306138,perm_r2,HYY,24,moist_mean,lm
pisr_summer_10m,0.21228955675157213,0.30919072739962683,perm_rmse,HYY,24,moist_mean,lm
twi_luke,0.8427705247888688,0.39315282515245004,perm_rmse,HYY,24,moist_mean,lm
dtw_0_5ha,0.7207443200132289,0.34823660721910216,perm_rmse,HYY,24,moist_mean,lm
tpi20,0.20779169093466834,0.16569807153672103,perm_rmse,HYY,24,moist_mean,lm
tpi500,0.20243447737053125,0.3042475909662005,perm_rmse,HYY,24,moist_mean,lm
wet_effect,2.3176485746406836,0.5230069029750821,perm_rmse,HYY,24,moist_mean,lm
soil_type,4.334382131350146,0.44935219448563735,perm_rmse,HYY,24,moist_mean,lm
soil_type,0.35702681560599026,0.05365124279476694,perm_r2,HYY,24,moist_mean,gam
pisr_summer_10m,0.0304756404652733,0.013288036662587818,perm_r2,HYY,24,moist_mean,gam
twi_luke,0.0485062010461085,0.03682695343981247,perm_r2,HYY,24,moist_mean,gam
dtw_0_5ha,0.035295834726340555,0.033087837410645034,perm_r2,HYY,24,moist_mean,gam
tpi20,-0.002712335629201479,0.007416104346183644,perm_r2,HYY,24,moist_mean,gam
tpi500,0.0024782026500620668,0.00997585158757215,perm_r2,HYY,24,moist_mean,gam
wet_effect,0.1802170296093511,0.08980527242958007,perm_r2,HYY,24,moist_mean,gam
soil_type,3.6873651310777866,0.6188399587909995,perm_rmse,HYY,24,moist_mean,gam
pisr_summer_10m,0.3226196958089341,0.12411691316975644,perm_rmse,HYY,24,moist_mean,gam
twi_luke,0.47766281672192734,0.12145184692828202,perm_rmse,HYY,24,moist_mean,gam
dtw_0_5ha,0.2259171021887937,0.2093313479251198,perm_rmse,HYY,24,moist_mean,gam
tpi20,0.009906176220049013,0.11818417763398033,perm_rmse,HYY,24,moist_mean,gam
tpi500,0.07738692737671134,0.12813275439310964,perm_rmse,HYY,24,moist_mean,gam
wet_effect,1.7795993637033656,0.5643691933977946,perm_rmse,HYY,24,moist_mean,gam
pisr_summer_10m,0.035121134633358406,0.02095635575571682,perm_r2,HYY,25,moist_mean,lm
twi_luke,0.015515998322496245,0.029252618855189715,perm_r2,HYY,25,moist_mean,lm
dtw_0_5ha,0.09360198551405766,0.04054254658186573,perm_r2,HYY,25,moist_mean,lm
tpi20,0.004011049629579882,0.01663955490987778,perm_r2,HYY,25,moist_mean,lm
tpi500,0.0012805522514169553,0.006701989644385333,perm_r2,HYY,25,moist_mean,lm
wet_effect,0.10910440507993707,0.07770086661404928,perm_r2,HYY,25,moist_mean,lm
soil_type,0.39273349694328796,0.07116590983998365,perm_r2,HYY,25,moist_mean,lm
pisr_summer_10m,0.43924279422983564,0.31699355756570324,perm_rmse,HYY,25,moist_mean,lm
twi_luke,0.27752038535854473,0.27884222623035537,perm_rmse,HYY,25,moist_mean,lm
dtw_0_5ha,0.8405186391383456,0.3709254602934555,perm_rmse,HYY,25,moist_mean,lm
tpi20,0.032379935733598944,0.16472737790424063,perm_rmse,HYY,25,moist_mean,lm
tpi500,-0.028511468004194462,0.0979544080897734,perm_rmse,HYY,25,moist_mean,lm
wet_effect,0.8156135209270182,0.47816335944369226,perm_rmse,HYY,25,moist_mean,lm
soil_type,3.598891664433096,0.9915814841449653,perm_rmse,HYY,25,moist_mean,lm
soil_type,0.3569387189818154,0.08166820873269204,perm_r2,HYY,25,moist_mean,gam
pisr_summer_10m,0.0316038472675964,0.02663617712313558,perm_r2,HYY,25,moist_mean,gam
twi_luke,0.013495093604426583,0.013215633672026291,perm_r2,HYY,25,moist_mean,gam
dtw_0_5ha,0.06187462710408906,0.015352196790593887,perm_r2,HYY,25,moist_mean,gam
tpi20,0.007246748030649797,0.01047264965716286,perm_r2,HYY,25,moist_mean,gam
tpi500,0.011187466639968219,0.01019821185222848,perm_r2,HYY,25,moist_mean,gam
wet_effect,0.12683931498994624,0.0656799462623182,perm_r2,HYY,25,moist_mean,gam
soil_type,3.455151589967067,0.6109482082167521,perm_rmse,HYY,25,moist_mean,gam
pisr_summer_10m,0.25198150852051737,0.2696071833472083,perm_rmse,HYY,25,moist_mean,gam
twi_luke,0.23754179173772094,0.2126032132282407,perm_rmse,HYY,25,moist_mean,gam
dtw_0_5ha,0.6921406758923414,0.4079760747794273,perm_rmse,HYY,25,moist_mean,gam
tpi20,0.0576912378447906,0.15115346496880414,perm_rmse,HYY,25,moist_mean,gam
tpi500,0.07125493059029626,0.06606488294960357,perm_rmse,HYY,25,moist_mean,gam
wet_effect,1.0768502768182169,0.5106627546358464,perm_rmse,HYY,25,moist_mean,gam
pisr_summer_10m,0.01958805559610341,0.020609307825247114,perm_r2,HYY,26,moist_mean,lm
twi_luke,0.01977880916379903,0.02466424682029606,perm_r2,HYY,26,moist_mean,lm
dtw_0_5ha,0.06634161629136774,0.047091874895113364,perm_r2,HYY,26,moist_mean,lm
tpi20,0.008649766368774075,0.011839690893868245,perm_r2,HYY,26,moist_mean,lm
tpi500,7.090622548224679e-4,0.002740461426200089,perm_r2,HYY,26,moist_mean,lm
wet_effect,0.023964119523382354,0.0406004444675964,perm_r2,HYY,26,moist_mean,lm
soil_type,0.4677911955957376,0.05093091388149114,perm_r2,HYY,26,moist_mean,lm
pisr_summer_10m,0.07061590499691554,0.17912145621411354,perm_rmse,HYY,26,moist_mean,lm
twi_luke,0.19837832730847788,0.36656933933082697,perm_rmse,HYY,26,moist_mean,lm
dtw_0_5ha,0.6293275079086467,0.38143302818918506,perm_rmse,HYY,26,moist_mean,lm
tpi20,0.002083878843121667,0.07699869969474665,perm_rmse,HYY,26,moist_mean,lm
tpi500,-0.012128706621876085,0.029437493702658347,perm_rmse,HYY,26,moist_mean,lm
wet_effect,0.3891628841074601,0.2812097745992294,perm_rmse,HYY,26,moist_mean,lm
soil_type,5.16199216171081,0.9319873485466685,perm_rmse,HYY,26,moist_mean,lm
soil_type,0.44630630727043075,0.04613051788045972,perm_r2,HYY,26,moist_mean,gam
pisr_summer_10m,0.012032155585474625,0.023160713614191596,perm_r2,HYY,26,moist_mean,gam
twi_luke,0.020734504445787793,0.01908162123342223,perm_r2,HYY,26,moist_mean,gam
dtw_0_5ha,0.0661047000835811,0.034076676119847424,perm_r2,HYY,26,moist_mean,gam
tpi20,0.00225070171599428,0.014604287280553838,perm_r2,HYY,26,moist_mean,gam
tpi500,0.007081339494158251,0.00948345944710397,perm_r2,HYY,26,moist_mean,gam
wet_effect,0.037443708200217,0.03005784870864898,perm_r2,HYY,26,moist_mean,gam
soil_type,5.124007909311437,1.1861579075987894,perm_rmse,HYY,26,moist_mean,gam
pisr_summer_10m,0.1658726813712761,0.1528535979921577,perm_rmse,HYY,26,moist_mean,gam
twi_luke,0.31503531080139735,0.1885713683728408,perm_rmse,HYY,26,moist_mean,gam
dtw_0_5ha,0.6036792823659176,0.2628185407656874,perm_rmse,HYY,26,moist_mean,gam
tpi20,0.01017241361032859,0.0642005537955709,perm_rmse,HYY,26,moist_mean,gam
tpi500,0.05136949414817273,0.0684420050006795,perm_rmse,HYY,26,moist_mean,gam
wet_effect,0.3772667260077666,0.28363289663825264,perm_rmse,HYY,26,moist_mean,gam
pisr_summer_10m,0.0321625281983519,0.02696707844705626,perm_r2,HYY,27,moist_mean,lm
twi_luke,0.020171100762310018,0.02740917588349601,perm_r2,HYY,27,moist_mean,lm
dtw_0_5ha,0.0018444165770730436,0.018024235166349538,perm_r2,HYY,27,moist_mean,lm
tpi20,0.03541767502295422,0.01799243104186368,perm_r2,HYY,27,moist_mean,lm
tpi500,0.017626482429124686,0.014468314534538243,perm_r2,HYY,27,moist_mean,lm
wet_effect,0.16582290380684697,0.06120242125217977,perm_r2,HYY,27,moist_mean,lm
soil_type,0.3748838629456824,0.048403631899277266,perm_r2,HYY,27,moist_mean,lm
pisr_summer_10m,0.13367498993514423,0.15486215239089043,perm_rmse,HYY,27,moist_mean,lm
twi_luke,0.2989458950094102,0.21397461332393214,perm_rmse,HYY,27,moist_mean,lm
dtw_0_5ha,0.09353365597576975,0.08951719044728437,perm_rmse,HYY,27,moist_mean,lm
tpi20,0.19874766278799375,0.18549215953261203,perm_rmse,HYY,27,moist_mean,lm
tpi500,0.2072559050103912,0.18416035328909872,perm_rmse,HYY,27,moist_mean,lm
wet_effect,1.0068372470784115,0.27990705775628516,perm_rmse,HYY,27,moist_mean,lm
soil_type,3.785053957516614,0.7735178184152647,perm_rmse,HYY,27,moist_mean,lm
soil_type,0.36030436296349644,0.05788672590373857,perm_r2,HYY,27,moist_mean,gam
pisr_summer_10m,0.02832763827258649,0.02254922360657085,perm_r2,HYY,27,moist_mean,gam
twi_luke,0.00523405475903026,0.010593728056717792,perm_r2,HYY,27,moist_mean,gam
dtw_0_5ha,0.01629619696410136,0.022128688740989912,perm_r2,HYY,27,moist_mean,gam
tpi20,0.02544976940526008,0.022879573305734174,perm_r2,HYY,27,moist_mean,gam
tpi500,0.07356994582873345,0.010876549234559135,perm_r2,HYY,27,moist_mean,gam
wet_effect,0.23473177958347968,0.06287280051942012,perm_r2,HYY,27,moist_mean,gam
soil_type,3.2020090499847766,0.7564419331065326,perm_rmse,HYY,27,moist_mean,gam
pisr_summer_10m,0.12671202594648695,0.1552416420766066,perm_rmse,HYY,27,moist_mean,gam
twi_luke,0.05159144950868111,0.11784354010785636,perm_rmse,HYY,27,moist_mean,gam
dtw_0_5ha,0.10742283977394038,0.12996572789104724,perm_rmse,HYY,27,moist_mean,gam
tpi20,0.2706724176387663,0.13193867934912495,perm_rmse,HYY,27,moist_mean,gam
tpi500,0.8440419926809595,0.27693696515444155,perm_rmse,HYY,27,moist_mean,gam
wet_effect,1.4696955097982856,0.5667321334559041,perm_rmse,HYY,27,moist_mean,gam
pisr_summer_10m,0.02548314416186991,0.024620387161943168,perm_r2,HYY,28,moist_mean,lm
twi_luke,0.020648673267427736,0.03860836249605662,perm_r2,HYY,28,moist_mean,lm
dtw_0_5ha,0.013245260291939166,0.020790032629717233,perm_r2,HYY,28,moist_mean,lm
tpi20,0.030627035349192193,0.015367432679949054,perm_r2,HYY,28,moist_mean,lm
tpi500,0.012378614694262834,0.018076037985023767,perm_r2,HYY,28,moist_mean,lm
wet_effect,0.2576688707978306,0.04643996467127609,perm_r2,HYY,28,moist_mean,lm
soil_type,0.44044778008920066,0.03904466963355407,perm_r2,HYY,28,moist_mean,lm
pisr_summer_10m,0.42433935304991727,0.20910097876327008,perm_rmse,HYY,28,moist_mean,lm
twi_luke,0.5786520455242228,0.35930299223415485,perm_rmse,HYY,28,moist_mean,lm
dtw_0_5ha,0.0704080439809454,0.11494068116538066,perm_rmse,HYY,28,moist_mean,lm
tpi20,0.4755827680960117,0.39520436633410155,perm_rmse,HYY,28,moist_mean,lm
tpi500,0.24488716860337406,0.2844835830174772,perm_rmse,HYY,28,moist_mean,lm
wet_effect,2.5884912187242075,0.6264266349928864,perm_rmse,HYY,28,moist_mean,lm
soil_type,4.631867190186113,0.9099791643253403,perm_rmse,HYY,28,moist_mean,lm
soil_type,0.4047420183585855,0.060318814477497845,perm_r2,HYY,28,moist_mean,gam
pisr_summer_10m,0.02672952031618995,0.035148956058619646,perm_r2,HYY,28,moist_mean,gam
twi_luke,0.00840668739757241,0.019791479017568295,perm_r2,HYY,28,moist_mean,gam
dtw_0_5ha,0.009012360760307836,0.021606801878073713,perm_r2,HYY,28,moist_mean,gam
tpi20,0.04070943457913192,0.029245607456940215,perm_r2,HYY,28,moist_mean,gam
tpi500,0.06618170487455124,0.030095753305793928,perm_r2,HYY,28,moist_mean,gam
wet_effect,0.3301678583237612,0.0723191207949231,perm_r2,HYY,28,moist_mean,gam
soil_type,3.822372804550369,1.1231255825198192,perm_rmse,HYY,28,moist_mean,gam
pisr_summer_10m,0.30493215662892154,0.19151301556131972,perm_rmse,HYY,28,moist_mean,gam
twi_luke,0.5335274963636427,0.14711963816392393,perm_rmse,HYY,28,moist_mean,gam
dtw_0_5ha,0.24602420977114559,0.14871149793184807,perm_rmse,HYY,28,moist_mean,gam
tpi20,0.4836437067614865,0.3765631310748605,perm_rmse,HYY,28,moist_mean,gam
tpi500,0.8289143862418191,0.3973380477886633,perm_rmse,HYY,28,moist_mean,gam
wet_effect,3.239763095192351,0.9009550689829474,perm_rmse,HYY,28,moist_mean,gam
pisr_summer_10m,0.03996206580283164,0.027694009561339026,perm_r2,HYY,29,moist_mean,lm
twi_luke,0.02940886851717488,0.02222786509235675,perm_r2,HYY,29,moist_mean,lm
dtw_0_5ha,0.026622464253556653,0.03849859623278723,perm_r2,HYY,29,moist_mean,lm
tpi20,0.02794532967693832,0.039839368175354835,perm_r2,HYY,29,moist_mean,lm
tpi500,0.025790009870217984,0.03713291153654255,perm_r2,HYY,29,moist_mean,lm
wet_effect,0.19863983997694754,0.061816854200917995,perm_r2,HYY,29,moist_mean,lm
soil_type,0.40641263038055553,0.06670979318783538,perm_r2,HYY,29,moist_mean,lm
pisr_summer_10m,0.3284609133510907,0.34153092370738297,perm_rmse,HYY,29,moist_mean,lm
twi_luke,0.5310943637448983,0.2687230437303344,perm_rmse,HYY,29,moist_mean,lm
dtw_0_5ha,0.12125086577640687,0.25296035779348286,perm_rmse,HYY,29,moist_mean,lm
tpi20,0.5933120939345274,0.3968175407676965,perm_rmse,HYY,29,moist_mean,lm
tpi500,0.6792733933365851,0.3982108663929854,perm_rmse,HYY,29,moist_mean,lm
wet_effect,2.3738683841765473,0.511263625493168,perm_rmse,HYY,29,moist_mean,lm
soil_type,4.6847450221375775,0.7041231231520965,perm_rmse,HYY,29,moist_mean,lm
soil_type,0.4087672052762671,0.0763272835224283,perm_r2,HYY,29,moist_mean,gam
pisr_summer_10m,0.05018517470859785,0.027612030053939217,perm_r2,HYY,29,moist_mean,gam
twi_luke,0.021081854866622125,0.027018242563738148,perm_r2,HYY,29,moist_mean,gam
dtw_0_5ha,0.02544013718009014,0.03168390091812079,perm_r2,HYY,29,moist_mean,gam
tpi20,0.04605791895024797,0.03139534673390282,perm_r2,HYY,29,moist_mean,gam
tpi500,0.08593587369600615,0.027859452356074513,perm_r2,HYY,29,moist_mean,gam
wet_effect,0.29944990410407424,0.08547746874177192,perm_r2,HYY,29,moist_mean,gam
soil_type,4.0118703880138025,1.0439251619764416,perm_rmse,HYY,29,moist_mean,gam
pisr_summer_10m,0.4019930187746068,0.30333645149755634,perm_rmse,HYY,29,moist_mean,gam
twi_luke,0.16588735147135925,0.23406029146668106,perm_rmse,HYY,29,moist_mean,gam
dtw_0_5ha,0.24855446056440159,0.2954421225290078,perm_rmse,HYY,29,moist_mean,gam
tpi20,0.680745424805153,0.31896675219860327,perm_rmse,HYY,29,moist_mean,gam
tpi500,1.1995678571168888,0.5243003839379302,perm_rmse,HYY,29,moist_mean,gam
wet_effect,3.0941495105873695,0.524844256418345,perm_rmse,HYY,29,moist_mean,gam
pisr_summer_10m,0.015380697002685989,0.03461958999076289,perm_r2,HYY,30,moist_mean,lm
twi_luke,0.005695600786233113,0.03168060531956899,perm_r2,HYY,30,moist_mean,lm
dtw_0_5ha,0.04103194217462221,0.03153125380858714,perm_r2,HYY,30,moist_mean,lm
tpi20,0.050360318008725403,0.027314548306231666,perm_r2,HYY,30,moist_mean,lm
tpi500,0.07762259209507545,0.02471041667205468,perm_r2,HYY,30,moist_mean,lm
wet_effect,0.26977002972098113,0.04887958829795856,perm_r2,HYY,30,moist_mean,lm
soil_type,0.4330991603782196,0.041253664308345844,perm_r2,HYY,30,moist_mean,lm
pisr_summer_10m,0.4023488344369571,0.3226553248469744,perm_rmse,HYY,30,moist_mean,lm
twi_luke,0.3763372161957136,0.20571146628286566,perm_rmse,HYY,30,moist_mean,lm
dtw_0_5ha,0.4268213772808259,0.21364421660673918,perm_rmse,HYY,30,moist_mean,lm
tpi20,0.8093251454042909,0.36299766975804443,perm_rmse,HYY,30,moist_mean,lm
tpi500,1.029607416711543,0.3848202101510734,perm_rmse,HYY,30,moist_mean,lm
wet_effect,2.1094500744409714,0.5812749953686545,perm_rmse,HYY,30,moist_mean,lm
soil_type,3.9827209909019805,0.7830664324734705,perm_rmse,HYY,30,moist_mean,lm
soil_type,0.37175335505078083,0.0568251586946904,perm_r2,HYY,30,moist_mean,gam
pisr_summer_10m,0.03620196140300795,0.028903309480381473,perm_r2,HYY,30,moist_mean,gam
twi_luke,0.006753757220982914,0.011230200625203378,perm_r2,HYY,30,moist_mean,gam
dtw_0_5ha,0.057657834325371096,0.04869492357292735,perm_r2,HYY,30,moist_mean,gam
tpi20,0.06525078437561174,0.02867539938164529,perm_r2,HYY,30,moist_mean,gam
tpi500,0.1322732672454761,0.061224130925004665,perm_r2,HYY,30,moist_mean,gam
wet_effect,0.3737608349854468,0.061744624799796456,perm_r2,HYY,30,moist_mean,gam
soil_type,3.5668664437454503,0.73909598306816,perm_rmse,HYY,30,moist_mean,gam
pisr_summer_10m,0.2979661806446785,0.2621671721966657,perm_rmse,HYY,30,moist_mean,gam
twi_luke,0.10414311761727876,0.18360230182979953,perm_rmse,HYY,30,moist_mean,gam
dtw_0_5ha,0.5346292233802389,0.3218034756429952,perm_rmse,HYY,30,moist_mean,gam
tpi20,0.5629721678194626,0.2943439657634186,perm_rmse,HYY,30,moist_mean,gam
tpi500,1.969694242287346,0.7291367271467682,perm_rmse,HYY,30,moist_mean,gam
wet_effect,3.266867398980774,0.602138603713342,perm_rmse,HYY,30,moist_mean,gam
pisr_summer_10m,0.02564593742358028,0.01684335533005575,perm_r2,HYY,31,moist_mean,lm
twi_luke,-0.001723273888596849,0.026296919328307456,perm_r2,HYY,31,moist_mean,lm
dtw_0_5ha,0.15268019269509756,0.06834026001194843,perm_r2,HYY,31,moist_mean,lm
tpi20,0.030926829835992403,0.040593557245062535,perm_r2,HYY,31,moist_mean,lm
tpi500,0.06677210030118011,0.04703412526930382,perm_r2,HYY,31,moist_mean,lm
wet_effect,0.1083495339945412,0.05829648086040235,perm_r2,HYY,31,moist_mean,lm
soil_type,0.3283264300011882,0.06531737195643311,perm_r2,HYY,31,moist_mean,lm
pisr_summer_10m,0.24054134295971058,0.2898586795967327,perm_rmse,HYY,31,moist_mean,lm
twi_luke,0.17117429793167743,0.1515571394872596,perm_rmse,HYY,31,moist_mean,lm
dtw_0_5ha,0.9972520142674401,0.6100079614320164,perm_rmse,HYY,31,moist_mean,lm
tpi20,0.27695316562667466,0.30769138418054454,perm_rmse,HYY,31,moist_mean,lm
tpi500,1.1260765558836372,0.5108110812233323,perm_rmse,HYY,31,moist_mean,lm
wet_effect,0.8048592638206896,0.47899631676982796,perm_rmse,HYY,31,moist_mean,lm
soil_type,3.1782774107742378,0.7206463105246703,perm_rmse,HYY,31,moist_mean,lm
soil_type,0.3461232252298951,0.057894543181291044,perm_r2,HYY,31,moist_mean,gam
pisr_summer_10m,0.019814724766208103,0.027270431833030195,perm_r2,HYY,31,moist_mean,gam
twi_luke,6.042898191390034e-4,0.010484896180251497,perm_r2,HYY,31,moist_mean,gam
dtw_0_5ha,0.14306461075851368,0.05179529571408856,perm_r2,HYY,31,moist_mean,gam
tpi20,0.03229535729870346,0.041682101742691505,perm_r2,HYY,31,moist_mean,gam
tpi500,0.12678097384475018,0.04340614046595382,perm_r2,HYY,31,moist_mean,gam
wet_effect,0.16682260882681982,0.05364328520485557,perm_r2,HYY,31,moist_mean,gam
soil_type,2.344476105977349,0.7410897686634685,perm_rmse,HYY,31,moist_mean,gam
pisr_summer_10m,0.25697648326864575,0.2016796454326727,perm_rmse,HYY,31,moist_mean,gam
twi_luke,0.04477808739169849,0.07092012523888011,perm_rmse,HYY,31,moist_mean,gam
dtw_0_5ha,0.9552718442256145,0.49673958869333124,perm_rmse,HYY,31,moist_mean,gam
tpi20,0.5207154578159843,0.28118219775390313,perm_rmse,HYY,31,moist_mean,gam
tpi500,1.8951851420915438,0.42441572543583217,perm_rmse,HYY,31,moist_mean,gam
wet_effect,1.049077728002945,0.5127347673150383,perm_rmse,HYY,31,moist_mean,gam
pisr_summer_10m,0.03178588387454244,0.029763544253304974,perm_r2,HYY,32,moist_mean,lm
twi_luke,0.025872836768675866,0.02880387379061343,perm_r2,HYY,32,moist_mean,lm
dtw_0_5ha,0.1915176314810184,0.06230220046887477,perm_r2,HYY,32,moist_mean,lm
tpi20,0.04880272536698917,0.04228722232289226,perm_r2,HYY,32,moist_mean,lm
tpi500,0.06648093185844586,0.030294349305969002,perm_r2,HYY,32,moist_mean,lm
wet_effect,0.10972943232093516,0.05689510002647396,perm_r2,HYY,32,moist_mean,lm
soil_type,0.4167451768360003,0.06758956042524954,perm_r2,HYY,32,moist_mean,lm
pisr_summer_10m,0.29687721134109124,0.2720465228629465,perm_rmse,HYY,32,moist_mean,lm
twi_luke,0.40965504755416726,0.25952405655920474,perm_rmse,HYY,32,moist_mean,lm
dtw_0_5ha,1.4783309199360177,0.4453572955912863,perm_rmse,HYY,32,moist_mean,lm
tpi20,0.5829258724913675,0.3978179864107036,perm_rmse,HYY,32,moist_mean,lm
tpi500,0.6631557770401466,0.3942428360595882,perm_rmse,HYY,32,moist_mean,lm
wet_effect,1.352708697706285,0.4627536519230301,perm_rmse,HYY,32,moist_mean,lm
soil_type,3.8143540927565014,1.0277589625992913,perm_rmse,HYY,32,moist_mean,lm
soil_type,0.3395741240753938,0.08309668485128481,perm_r2,HYY,32,moist_mean,gam
pisr_summer_10m,0.030355321932986196,0.015800319156294623,perm_r2,HYY,32,moist_mean,gam
twi_luke,0.012652844181298362,0.01464864825074192,perm_r2,HYY,32,moist_mean,gam
dtw_0_5ha,0.13246330167956927,0.07021021833411026,perm_r2,HYY,32,moist_mean,gam
tpi20,0.040347667378629354,0.049731901412171306,perm_r2,HYY,32,moist_mean,gam
tpi500,0.0990731644308331,0.04374017744821821,perm_r2,HYY,32,moist_mean,gam
wet_effect,0.19429593930210382,0.05876969289262489,perm_r2,HYY,32,moist_mean,gam
