term,estimate,std.error,statistic,p.value,area,week,resp,model,edf,ref.df
(Intercept),21.862106886402938,6.339653219034027,3.44847046535048,0.001366608906880233,HYY,21,moist_mean,lm,NA,NA
pisr_summer_10m,-1.8933004084993175,3.1531233609704734,-0.6004523742821767,0.5516783832597846,HYY,21,moist_mean,lm,NA,NA
twi_luke,-2.5842978250035653,1.9869654103582781,-1.3006254721553405,0.20101982728038512,HYY,21,moist_mean,lm,NA,NA
dtw_0_5ha,-4.396265529369447,10.809283868127675,-0.406712006364483,0.6864429709906692,HYY,21,moist_mean,lm,NA,NA
tpi20,2.8084450060689066,3.749438684769181,0.7490307862553558,0.45833279767479973,HYY,21,moist_mean,lm,NA,NA
tpi500,6.326530907929843,8.021632547998294,0.7886837087181906,0.4350651443678015,HYY,21,moist_mean,lm,NA,NA
wet_effect,5.6283037883722,4.343582150110245,1.2957746840886497,0.20266991001245033,HYY,21,moist_mean,lm,NA,NA
soil_typesilt,0.07387587577155702,6.91863757455397,0.01067780686233151,0.9915349403212904,HYY,21,moist_mean,lm,NA,NA
soil_typepeat,16.613361161742393,7.066193916175807,2.3511046199441794,0.023866280341628784,HYY,21,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.6129181463380966,0.4385063948278267,HYY,21,moist_mean,gam,1.0001022612990504,1.000204383566456
s(twi_luke),NA,NA,1.396384606632995,0.2453980579896145,HYY,21,moist_mean,gam,1.5870416734257988,1.8294629118287282
s(dtw_0_5ha),NA,NA,0.01804080059872682,0.893931638482848,HYY,21,moist_mean,gam,1.0000219726999817,1.0000437015112869
s(tpi20),NA,NA,0.3834392027964492,0.5395029558921696,HYY,21,moist_mean,gam,1.0000656949664637,1.0001299195653441
s(tpi500),NA,NA,0.4593277425273691,0.5020775710878198,HYY,21,moist_mean,gam,1.0000564559227658,1.0001123843879045
s(wet_effect),NA,NA,1.169385844405212,0.2863343940195687,HYY,21,moist_mean,gam,1.0000563747388223,1.0001125990178448
(Intercept),16.968246548680224,6.363038847259162,2.666689133288757,0.011093578783288845,HYY,22,moist_mean,lm,NA,NA
pisr_summer_10m,-1.997510191708053,3.1647545603626197,-0.6311738094088336,0.5316088962467473,HYY,22,moist_mean,lm,NA,NA
twi_luke,-2.47022483745049,1.9942949018584337,-1.2386457164126272,0.22288042224463406,HYY,22,moist_mean,lm,NA,NA
dtw_0_5ha,-3.9895826366893954,10.84915701026754,-0.3677320397256388,0.7150612980976222,HYY,22,moist_mean,lm,NA,NA
tpi20,2.0463606773632916,3.7632695641730725,0.5437720159206697,0.5896935887578476,HYY,22,moist_mean,lm,NA,NA
tpi500,5.573507225920314,8.05122263913497,0.6922560057933184,0.4928779248446117,HYY,22,moist_mean,lm,NA,NA
wet_effect,5.833811240887686,4.359604698003376,1.3381514254169582,0.18859723776264217,HYY,22,moist_mean,lm,NA,NA
soil_typesilt,2.9269724798106203,6.944158952546255,0.4215013653651131,0.6757032241549438,HYY,22,moist_mean,lm,NA,NA
soil_typepeat,18.452797027730167,7.092259598032705,2.6018219965959397,0.013039564174003634,HYY,22,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.679412285868792,0.41491247284599564,HYY,22,moist_mean,gam,1.000053750137501,1.0001074308130466
s(twi_luke),NA,NA,1.4388931086825623,0.24739202055689535,HYY,22,moist_mean,gam,1.6053172404157618,1.84422386441782
s(dtw_0_5ha),NA,NA,0.006619187683765303,0.9356530180590754,HYY,22,moist_mean,gam,1.0000134847858406,1.0000268221123518
s(tpi20),NA,NA,0.1638615530915344,0.6879532366270509,HYY,22,moist_mean,gam,1.0000498921128447,1.0000986826975453
s(tpi500),NA,NA,0.329854487452436,0.5691459996950361,HYY,22,moist_mean,gam,1.0000283610437817,1.000056461557457
s(wet_effect),NA,NA,1.2394824428735534,0.2725567647153262,HYY,22,moist_mean,gam,1.000032077477453,1.0000640713458364
(Intercept),16.80536412308811,6.156982481804618,2.729480581234729,0.009468437442745092,HYY,23,moist_mean,lm,NA,NA
pisr_summer_10m,-2.1720160723034216,3.0622692796787034,-0.7092831733371638,0.4823677811092951,HYY,23,moist_mean,lm,NA,NA
twi_luke,-2.2980079227842594,1.9297129986222958,-1.1908547667061915,0.24090836282554426,HYY,23,moist_mean,lm,NA,NA
dtw_0_5ha,-4.373053424481142,10.497825214965935,-0.4165675589880101,0.6792785811697039,HYY,23,moist_mean,lm,NA,NA
tpi20,1.4487756338051025,3.64140237661799,0.39786200039520925,0.692901450805522,HYY,23,moist_mean,lm,NA,NA
tpi500,3.7230678597236153,7.7904972665089485,0.47789861575703807,0.6353902321734625,HYY,23,moist_mean,lm,NA,NA
wet_effect,5.0990952426884935,4.21842619501874,1.2087672053406262,0.2340300707320026,HYY,23,moist_mean,lm,NA,NA
soil_typesilt,3.3041775268378144,6.7192839849014065,0.4917454797657726,0.6256557555982069,HYY,23,moist_mean,lm,NA,NA
soil_typepeat,17.49247841097102,6.862588638808526,2.5489621091448726,0.014852107075086475,HYY,23,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.7479598519468922,0.39253007913554294,HYY,23,moist_mean,gam,1.0000550890200854,1.000110103943841
s(twi_luke),NA,NA,1.0628905455617872,0.3210078557530124,HYY,23,moist_mean,gam,1.533073493369934,1.781977786955377
s(dtw_0_5ha),NA,NA,0.033256007396463796,0.8563001852871761,HYY,23,moist_mean,gam,1.000015322522047,1.0000304710272891
s(tpi20),NA,NA,0.08015519756788095,0.7787189046221643,HYY,23,moist_mean,gam,1.000052619974766,1.0001040375398675
s(tpi500),NA,NA,0.14376301576934813,0.7067153986657176,HYY,23,moist_mean,gam,1.0000330859236939,1.0000658559480284
s(wet_effect),NA,NA,1.0468946569374282,0.31268759762349935,HYY,23,moist_mean,gam,1.0000341532103725,1.0000682137194767
(Intercept),14.689641423841268,5.806277484948719,2.5299585598381036,0.01555818422995854,HYY,24,moist_mean,lm,NA,NA
pisr_summer_10m,-2.424414779929553,2.887840792789967,-0.8395250825400612,0.40629170147773697,HYY,24,moist_mean,lm,NA,NA
twi_luke,-2.0303728579638634,1.8197955198712015,-1.1157148348774735,0.2713718590778656,HYY,24,moist_mean,lm,NA,NA
dtw_0_5ha,-5.661100854367313,9.899863507280628,-0.5718362531164178,0.5707143775569063,HYY,24,moist_mean,lm,NA,NA
tpi20,1.3155905854896108,3.4339861605061377,0.38310887813703504,0.7037193732778169,HYY,24,moist_mean,lm,NA,NA
tpi500,3.9676110880996336,7.346746398704609,0.5400500946649267,0.5922331824272205,HYY,24,moist_mean,lm,NA,NA
wet_effect,4.583009615493205,3.978142395311181,1.1520476544265856,0.2563147939667604,HYY,24,moist_mean,lm,NA,NA
soil_typesilt,2.9733874142001024,6.33654999535982,0.46924389713290016,0.6415081428939831,HYY,24,moist_mean,lm,NA,NA
soil_typepeat,16.569585123670368,6.471691939961454,2.560317344735828,0.014444323247879488,HYY,24,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.9556639132407584,0.3342875039552956,HYY,24,moist_mean,gam,1.000054511144344,1.0001089487046688
s(twi_luke),NA,NA,0.8594983690779497,0.37841936778476803,HYY,24,moist_mean,gam,1.493370502159174,1.743324412046316
s(dtw_0_5ha),NA,NA,0.13054203527249736,0.7198311216829896,HYY,24,moist_mean,gam,1.0000113529857866,1.0000225767689879
s(tpi20),NA,NA,0.07881481446645111,0.7805178966881685,HYY,24,moist_mean,gam,1.0000654649531144,1.0001294322942689
s(tpi500),NA,NA,0.20473401203203068,0.6534698944390347,HYY,24,moist_mean,gam,1.0000372997246427,1.0000742422112292
s(wet_effect),NA,NA,0.9717576611069558,0.3303132625441013,HYY,24,moist_mean,gam,1.0000339708408188,1.000067849147067
(Intercept),16.902098292716328,5.4157566239768915,3.1209117148814567,0.0033875882290617127,HYY,25,moist_mean,lm,NA,NA
pisr_summer_10m,-3.0169707144799163,2.6936092777317677,-1.1200476399533508,0.26954386900981736,HYY,25,moist_mean,lm,NA,NA
twi_luke,-1.2574824043102037,1.6973990076385361,-0.7408289969838292,0.46323449329993416,HYY,25,moist_mean,lm,NA,NA
dtw_0_5ha,-6.398529367511586,9.2340146513848,-0.6929303893352623,0.49245924517272044,HYY,25,moist_mean,lm,NA,NA
tpi20,1.0783309957233116,3.203021788678834,0.3366605246129456,0.7381777479767876,HYY,25,moist_mean,lm,NA,NA
tpi500,1.2467628748829287,6.852616082611194,0.18193969425000225,0.8565724358009633,HYY,25,moist_mean,lm,NA,NA
wet_effect,2.991178598238629,3.7105789525868844,0.8061218037560648,0.4250609523300908,HYY,25,moist_mean,lm,NA,NA
soil_typesilt,1.1361218736437428,5.910363860406127,0.19222536894127445,0.8485631126083275,HYY,25,moist_mean,lm,NA,NA
soil_typepeat,13.881428148610183,6.036416375731251,2.299614089647451,0.026909035991047128,HYY,25,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,1.2915864516151092,0.2626721114644435,HYY,25,moist_mean,gam,1.000053607443426,1.000107173739162
s(twi_luke),NA,NA,0.4367731400478062,0.5125168080514516,HYY,25,moist_mean,gam,1.0000788708255202,1.0001572892299448
s(dtw_0_5ha),NA,NA,0.5090526531100344,0.47979760607765254,HYY,25,moist_mean,gam,1.0000072694734443,1.0000144741657628
s(tpi20),NA,NA,0.11045553803634972,0.741454711423378,HYY,25,moist_mean,gam,1.0000330795439696,1.0000661502879122
s(tpi500),NA,NA,0.16155635482903463,0.8730484015066786,HYY,25,moist_mean,gam,1.183604295841219,1.333497497203413
s(wet_effect),NA,NA,0.7245262086659034,0.3998538398670773,HYY,25,moist_mean,gam,1.00003508149461,1.0000701608897289
(Intercept),11.609849567621009,5.216717906321575,2.2255084089466077,0.03189902495981292,HYY,26,moist_mean,lm,NA,NA
pisr_summer_10m,-2.179518590221077,2.5946143313690375,-0.8400164000755609,0.4060195192193625,HYY,26,moist_mean,lm,NA,NA
twi_luke,-1.395855921800338,1.6350165659434932,-0.8537258587315006,0.3984703770954089,HYY,26,moist_mean,lm,NA,NA
dtw_0_5ha,-6.070506156100184,8.894648139439807,-0.6824897467481508,0.4989632998555661,HYY,26,moist_mean,lm,NA,NA
tpi20,0.9450897377081581,3.08530502374553,0.30631970921333035,0.7609906247558805,HYY,26,moist_mean,lm,NA,NA
tpi500,0.27097128112028734,6.600770216489986,0.041051464031174614,0.9674643127111157,HYY,26,moist_mean,lm,NA,NA
wet_effect,1.7161008084483647,3.574208556396634,0.48013449169806277,0.6338138907222115,HYY,26,moist_mean,lm,NA,NA
soil_typesilt,1.6382082474458677,5.693147444431416,0.28775089059887826,0.7750610417152064,HYY,26,moist_mean,lm,NA,NA
soil_typepeat,16.430338294096323,5.81456730494032,2.8257198571141076,0.007400614025630226,HYY,26,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,0.7350097194323996,0.396487959119365,HYY,26,moist_mean,gam,1.0000519941728863,1.000103946083545
s(twi_luke),NA,NA,0.5857450597634098,0.44863650318558146,HYY,26,moist_mean,gam,1.000057199157507,1.0001140502374297
s(dtw_0_5ha),NA,NA,0.49703407156805696,0.48499406468126294,HYY,26,moist_mean,gam,1.0000183572131127,1.0000365399796065
s(tpi20),NA,NA,0.09092905637281494,0.7647272403571346,HYY,26,moist_mean,gam,1.0000723568887624,1.0001446907717924
s(tpi500),NA,NA,0.11182929369960651,0.9036771002614441,HYY,26,moist_mean,gam,1.1992066323215882,1.3587294061022965
s(wet_effect),NA,NA,0.2811716906424262,0.5989446910593919,HYY,26,moist_mean,gam,1.0000446906352205,1.0000893780662077
(Intercept),25.137095486455273,4.850316253540904,5.18256834657004,7.0288981384273116e-6,HYY,27,moist_mean,lm,NA,NA
